id	org	files	has_meta	tar_meta	has_r	usable	year	month	day	journal	link
GSE110894	Mus musculus	CSV, XLSX	no	error_parse	no	no	2018	Feb	20	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110894//suppl/filelist.txt
GSE127683	Mus musculus	TXT	no	error_parse	no	no	2019	Mar	01	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127683//suppl/filelist.txt
GSE124312	Mus musculus	TXT	yes	error_parse	no	yes	2018	Dec	23	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124312//suppl/filelist.txt
GSE131365	Mus musculus	H5	no	no	no	no	2019	May	16	Eur. J. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131365//suppl/filelist.txt
GSE130636	Homo sapiens	TSV	no	no	no	no	2019	May	02	Exp. Eye Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130636//suppl/filelist.txt
GSE124904	Mus musculus	TXT	no	error_parse	no	no	2019	Jan	10	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124904//suppl/filelist.txt
GSE119127	Mus musculus	XLSX	no	error_parse	no	no	2018	Aug	28	Nucleic Acids Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119127//suppl/filelist.txt
GSE117837	Homo sapiens	CSV	no	error_parse	no	no	2018	Jul	30	Cell Death Dis	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117837//suppl/filelist.txt
GSE118904	Mus musculus	CSV	no	error_parse	no	no	2018	Aug	22	J. Clin. Invest.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118904//suppl/filelist.txt
GSE117542	Mus musculus	MTX, TSV, TXT	no	no	no	no	2018	Jul	23	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117542//suppl/filelist.txt
GSE122187	Mus musculus	PDF, XLS	no	error_parse	no	no	2018	Nov	05	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122187//suppl/filelist.txt
GSE121560	Homo sapiens	TXT	no	no	no	no	2018	Oct	22	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121560//suppl/filelist.txt
GSE116254	Homo sapiens	TXT	no	no	no	no	2018	Jun	25	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116254//suppl/filelist.txt
GSE109100	Mus musculus	CSV, TXT	no	error_parse	no	no	2018	Jan	11	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109100//suppl/filelist.txt
GSE104406	Homo sapiens	TXT	no	no	no	no	2017	Sep	28	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104406//suppl/filelist.txt
GSE76879	Mus musculus	TXT	no	no	no	no	2016	Jan	14	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76879//suppl/filelist.txt
GSE131038	Mus musculus	RDS, TSV	no	error_parse	yes	yes	2019	May	10	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131038//suppl/filelist.txt
GSE104379	Homo sapiens	TXT	no	error_parse	no	no	2017	Sep	28	Cancer Discov	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104379//suppl/filelist.txt
GSE130966	Mus musculus	TXT	no	error_parse	no	no	2019	May	09	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130966//suppl/filelist.txt
GSE128531	Homo sapiens	CSV	no	no	no	no	2019	Mar	19	Clin. Cancer Res.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128531//suppl/filelist.txt
GSE118953	Mus musculus	TSV	no	error_parse	no	no	2018	Aug	23	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118953//suppl/filelist.txt
GSE114412	Homo sapiens	TSV	yes	yes	no	yes	2018	May	14	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114412//suppl/filelist.txt
GSE130881	Homo sapiens	TXT	no	no	no	no	2019	May	08	Cell Syst	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130881//suppl/filelist.txt
GSE122795	Mus musculus	TXT	no	no	no	no	2018	Nov	21	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122795//suppl/filelist.txt
GSE126631	Drosophila melanogaster; Mus musculus	TXT	no	no	no	no	2019	Feb	15	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126631//suppl/filelist.txt
GSE126629	Mus musculus	TXT	no	no	no	no	2019	Feb	15	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126629//suppl/filelist.txt
GSE125688	Mus musculus	CSV, TXT	no	no	no	no	2019	Jan	25	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125688//suppl/filelist.txt
GSE130784	Homo sapiens; Mus musculus	TAR, TXT	no	no	no	no	2019	May	06	Commun Biol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130784//suppl/filelist.txt
GSE130772	Homo sapiens	TXT	no	error_parse	no	no	2019	May	06	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130772//suppl/filelist.txt
GSE121707	Mus musculus	CSV	no	error_parse	no	no	2018	Oct	23	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121707//suppl/filelist.txt
GSE108679	Mus musculus	TXT	no	error_parse	no	no	2018	Jan	02	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108679//suppl/filelist.txt
GSE127813	Homo sapiens	TXT	no	error_parse	no	no	2019	Mar	04	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127813//suppl/filelist.txt
GSE127472	Homo sapiens	CEL, MTX, TSV	no	no	no	no	2019	Feb	28	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127472//suppl/filelist.txt
GSE127471	Homo sapiens	MTX, TSV	no	no	no	no	2019	Feb	28	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127471//suppl/filelist.txt
GSE114164	Mus musculus	TXT	no	no	no	no	2018	May	08	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114164//suppl/filelist.txt
GSE130597	Mus musculus	TXT	no	no	no	no	2019	May	01	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130597//suppl/filelist.txt
GSE123392	Mus musculus; Homo sapiens	TXT	yes	no	no	yes	2018	Dec	06	Nat Protoc	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123392//suppl/filelist.txt
GSE109085	Homo sapiens	CSV, TXT, XLSX	no	error_parse	no	no	2018	Jan	11	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109085//suppl/filelist.txt
GSE128933	Homo sapiens	CSV	no	error_parse	no	no	2019	Mar	27	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128933//suppl/filelist.txt
GSE128890	Mus musculus; Homo sapiens	MTX, TSV	no	no	no	no	2019	Mar	26	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128890//suppl/filelist.txt
GSE128889	Homo sapiens; Mus musculus	MTX, TSV	no	no	no	no	2019	Mar	26	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128889//suppl/filelist.txt
GSE128223	Homo sapiens	TSV	no	no	no	no	2019	Mar	13	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128223//suppl/filelist.txt
GSE126387	Mus musculus	CSV	no	error_parse	no	no	2019	Feb	11	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126387//suppl/filelist.txt
GSE126068	Homo sapiens	CSV	no	error_parse	no	no	2019	Feb	04	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126068//suppl/filelist.txt
GSE118068	Mus musculus	MTX, TSV	no	no	no	no	2018	Aug	03	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118068//suppl/filelist.txt
GSE117498	Homo sapiens	TSV	no	no	no	no	2018	Jul	23	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117498//suppl/filelist.txt
GSE117437	Mus musculus	MTX, TSV	no	no	no	no	2018	Jul	20	Development	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117437//suppl/filelist.txt
GSE117570	Homo sapiens	TXT	no	no	no	no	2018	Jul	24	Cancer Med	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117570//suppl/filelist.txt
GSE113837	Mus musculus	TXT	no	error_parse	no	no	2018	Apr	30	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113837//suppl/filelist.txt
GSE113692	Mus musculus	TXT	no	error_parse	no	no	2018	Apr	25	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113692//suppl/filelist.txt
GSE130346	Homo sapiens	CSV	no	error_parse	no	no	2019	Apr	25	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130346//suppl/filelist.txt
GSE130312	Mus musculus	CSV, TXT	yes	no	no	yes	2019	Apr	25	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130312//suppl/filelist.txt
GSE126042	Homo sapiens	CSV, TXT	no	error_parse	no	no	2019	Feb	04	Elife	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126042//suppl/filelist.txt
GSE101132	Homo sapiens	TXT	no	error_parse	no	no	2017	Jul	11	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101132//suppl/filelist.txt
GSE101076	Homo sapiens	TXT	no	error_parse	no	no	2017	Jul	10	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101076//suppl/filelist.txt
GSE100722	Homo sapiens	TXT	no	error_parse	no	no	2017	Jul	03	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100722//suppl/filelist.txt
GSE130238	Homo sapiens	MTX, TSV	no	no	no	no	2019	Apr	24	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130238//suppl/filelist.txt
GSE119507	Homo sapiens	MTX, TSV	no	error_parse	no	no	2018	Sep	05	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119507//suppl/filelist.txt
GSE119506	Homo sapiens	MTX, TSV	no	error_parse	no	no	2018	Sep	05	J. Exp. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119506//suppl/filelist.txt
GSE119343	Homo sapiens	TXT	no	error_parse	no	no	2018	Aug	31	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119343//suppl/filelist.txt
GSE119274	Homo sapiens	TXT	no	no	no	no	2018	Aug	30	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119274//suppl/filelist.txt
GSE115956	Mus musculus	CSV	no	error_parse	no	no	2018	Jun	18	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115956//suppl/filelist.txt
GSE115955	Mus musculus	CSV	no	error_parse	no	no	2018	Jun	18	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115955//suppl/filelist.txt
GSE109684	Mus musculus	XLSX	no	error_parse	no	no	2018	Jan	25	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109684//suppl/filelist.txt
GSE130180	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	23	Gut	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130180//suppl/filelist.txt
GSE117176	Mus musculus	MTX, TSV	no	no	no	no	2018	Jul	16	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117176//suppl/filelist.txt
GSE113616	Homo sapiens	CSV	no	error_parse	no	no	2018	Apr	24	Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113616//suppl/filelist.txt
GSE130148	Homo sapiens	CSV, RDATA, TXT	yes	error_parse	yes	yes	2019	Apr	22	Nat. Med.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130148//suppl/filelist.txt
GSE124989	Homo sapiens	XLSX	no	error_parse	no	no	2019	Jan	11	Front Genet	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124989//suppl/filelist.txt
GSE115301	Homo sapiens; Mus musculus	CSV, TXT	yes	error_parse	no	yes	2018	Jun	04	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115301//suppl/filelist.txt
GSE130113	Mus musculus	MTX, TSV	no	no	no	no	2019	Apr	21	Cell Mol Gastroenterol Hepatol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130113//suppl/filelist.txt
GSE113767	Mus musculus	BW, MTX, TSV	no	no	no	no	2018	Apr	27	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113767//suppl/filelist.txt
GSE113766	Mus musculus	MTX, TSV	no	no	no	no	2018	Apr	27	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113766//suppl/filelist.txt
GSE113765	Mus musculus	BW, TXT	no	no	no	no	2018	Apr	27	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113765//suppl/filelist.txt
GSE123586	Mus musculus	TSV, WIG	no	no	no	no	2018	Dec	10	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123586//suppl/filelist.txt
GSE123585	Homo sapiens	TSV, WIG	no	no	no	no	2018	Dec	10	Nat. Biotechnol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123585//suppl/filelist.txt
GSE130065	Homo sapiens; Mus musculus	CSV, MTX, TSV, TXT	no	no	no	no	2019	Apr	19	Genome Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130065//suppl/filelist.txt
GSE113403	Mus musculus	TXT	no	error_parse	no	no	2018	Apr	19	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113403//suppl/filelist.txt
GSE108222	Mus musculus	CSV	no	no	no	no	2017	Dec	18	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108222//suppl/filelist.txt
GSE125708	Mus musculus	MTX, TSV, TXT	no	no	no	no	2019	Jan	27	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125708//suppl/filelist.txt
GSE130008	Mus musculus	TXT	yes	no	no	yes	2019	Apr	18	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130008//suppl/filelist.txt
GSE129933	Homo sapiens	TSV	yes	error_parse	no	yes	2019	Apr	17	Front Immunol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129933//suppl/filelist.txt
GSE129927	Mus musculus	XLSX	no	error_parse	no	no	2019	Apr	17	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129927//suppl/filelist.txt
GSE127202	Homo sapiens	TAR, TXT	no	no	no	no	2019	Feb	26	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127202//suppl/filelist.txt
GSE127201	Homo sapiens	BED, XLSX	no	error_parse	no	no	2019	Feb	26	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127201//suppl/filelist.txt
GSE127199	Homo sapiens	TAR, TXT	no	no	no	no	2019	Feb	26	Cell Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127199//suppl/filelist.txt
GSE119943	Mus musculus	BW, MTX, TSV	no	no	no	no	2018	Sep	13	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119943//suppl/filelist.txt
GSE119942	Mus musculus	TXT, XLSX	no	error_parse	no	no	2018	Sep	13	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119942//suppl/filelist.txt
GSE119940	Mus musculus	MTX, TSV	no	no	no	no	2018	Sep	13	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119940//suppl/filelist.txt
GSE126924	Mus musculus	MTX, TSV	no	error_parse	no	no	2019	Feb	22	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126924//suppl/filelist.txt
GSE129741	Mus musculus	TXT	no	no	no	no	2019	Apr	12	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129741//suppl/filelist.txt
GSE129740	Mus musculus	TXT	no	no	no	no	2019	Apr	12	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129740//suppl/filelist.txt
GSE129738	Mus musculus	TXT	no	no	no	no	2019	Apr	12	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129738//suppl/filelist.txt
GSE129730	Mus musculus	TXT	no	no	no	no	2019	Apr	12	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129730//suppl/filelist.txt
GSE129675	Mus musculus	BIGWIG, MTX, TSV, TXT	no	error_parse	no	no	2019	Apr	11	Blood Adv	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129675//suppl/filelist.txt
GSE129662	Mus musculus	MTX, TSV	no	no	no	no	2019	Apr	11	Blood Adv	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129662//suppl/filelist.txt
GSE129653	Homo sapiens	TXT	no	error_parse	no	no	2019	Apr	11	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129653//suppl/filelist.txt
GSE121457	Mus musculus	CSV	yes	error_parse	no	yes	2018	Oct	18	Nat. Cell Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121457//suppl/filelist.txt
GSE121451	Mus musculus	TAB	no	no	no	no	2018	Oct	18	Nat. Cell Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121451//suppl/filelist.txt
GSE117309	Mus musculus; Homo sapiens	FASTA, TAR, TXT	no	no	no	no	2018	Jul	18	Nat. Genet.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117309//suppl/filelist.txt
GSE129605	Mus musculus	MTX, TSV	no	no	no	no	2019	Apr	10	Am. J. Respir. Cell Mol. Biol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129605//suppl/filelist.txt
GSE129578	Homo sapiens; Mus musculus	MTX	no	error_parse	no	no	2019	Apr	10	Nat. Methods	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129578//suppl/filelist.txt
GSE129570	Homo sapiens	CSV	no	error_parse	no	no	2019	Apr	10	Stem Cell Reports	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129570//suppl/filelist.txt
GSE126022	Homo sapiens	TXT	no	error_parse	no	no	2019	Feb	01	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126022//suppl/filelist.txt
GSE123078	Mus musculus	TSV, TXT	no	no	no	no	2018	Nov	28	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123078//suppl/filelist.txt
GSE122871	Mus musculus	BEDGRAPH, MTX, NARROWPEAK, TSV, TXT	no	no	no	no	2018	Nov	23	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122871//suppl/filelist.txt
GSE118436	Mus musculus	TSV, TXT	no	no	no	no	2018	Aug	12	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118436//suppl/filelist.txt
GSE108891	Mus musculus	TSV, TXT	no	no	no	no	2018	Jan	08	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108891//suppl/filelist.txt
GSE123135	Mus musculus	CSV	no	no	no	no	2018	Nov	29	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123135//suppl/filelist.txt
GSE123124	Mus musculus	CSV	no	no	no	no	2018	Nov	29	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123124//suppl/filelist.txt
GSE123046	Mus musculus	CSV	no	no	no	no	2018	Nov	28	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123046//suppl/filelist.txt
GSE113014	Mus musculus	BED, BEDGRAPH, TDF, TSV, TXT	no	no	no	no	2018	Apr	11	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113014//suppl/filelist.txt
GSE129451	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	08	Nature	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129451//suppl/filelist.txt
GSE127465	Homo sapiens; Mus musculus	MTX, TSV	yes	no	no	yes	2019	Feb	28	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127465//suppl/filelist.txt
GSE121478	Mus musculus	MTX, TSV	no	error_parse	no	no	2018	Oct	18	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121478//suppl/filelist.txt
GSE108709	Mus musculus	MTX, TSV	no	no	no	no	2018	Jan	03	Cell Stem Cell	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108709//suppl/filelist.txt
GSE112946	Mus musculus; Homo sapiens	BED, BW, DIFF, H5	no	no	no	no	2018	Apr	10	Nat. Genet.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112946//suppl/filelist.txt
GSE120000	Mus musculus	TXT	no	no	no	no	2018	Sep	14	JCI Insight	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120000//suppl/filelist.txt
GSE128993	Mus musculus; Rattus norvegicus; Homo sapiens; Sus scrofa	TXT	no	no	no	no	2019	Mar	28	J. Am. Soc. Nephrol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128993//suppl/filelist.txt
GSE128992	Sus scrofa; Homo sapiens; Mus musculus; Rattus norvegicus	TXT	no	no	no	no	2019	Mar	28	J. Am. Soc. Nephrol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128992//suppl/filelist.txt
GSE128991	Mus musculus; Homo sapiens	XLSX	yes	error_parse	no	yes	2019	Mar	28	J. Am. Soc. Nephrol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128991//suppl/filelist.txt
GSE125680	Homo sapiens; Mus musculus	MTX, TSV, TXT	no	no	no	no	2019	Jan	25	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125680//suppl/filelist.txt
GSE129225	Mus musculus	CSV	no	no	no	no	2019	Apr	02	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129225//suppl/filelist.txt
GSE129214	Mus musculus	TXT	yes	no	no	yes	2019	Apr	02	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129214//suppl/filelist.txt
GSE129213	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	02	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129213//suppl/filelist.txt
GSE125586	Mus musculus	TXT	yes	no	no	yes	2019	Jan	24	Sci Adv	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125586//suppl/filelist.txt
GSE124675	Homo sapiens	CSV	no	yes	no	yes	2019	Jan	04	Sci Immunol	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124675//suppl/filelist.txt
GSE104899	Mus musculus	TXT	no	no	no	no	2017	Oct	12	Nat. Neurosci.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104899//suppl/filelist.txt
GSE104898	Mus musculus	TXT	no	error_parse	no	no	2017	Oct	12	Nat. Neurosci.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104898//suppl/filelist.txt
GSE81730	Homo sapiens	TXT	no	error_parse	no	no	2016	May	23	Proc. Natl. Acad. Sci. U.S.A.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81730//suppl/filelist.txt
GSE129178	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	02	Nat Commun	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129178//suppl/filelist.txt
GSE129150	Mus musculus	CSV, TSV, TXT, XLS	no	no	no	no	2019	Apr	01	Nat. Neurosci.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129150//suppl/filelist.txt
GSE129114	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	01	Science	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129114//suppl/filelist.txt
GSE129106	Mus musculus	CSV	no	error_parse	no	no	2019	Apr	01	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129106//suppl/filelist.txt
GSE129096	Homo sapiens	TSV	no	error_parse	no	no	2019	Apr	01	Sci Rep	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129096//suppl/filelist.txt
GSE126184	Mus musculus	MTX, TSV	no	no	no	no	2019	Feb	06	Nat. Immunol.	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126184//suppl/filelist.txt
GSE129122	Mus musculus	TXT	no	error_parse	no	no	2019	Apr	01	NA	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129122//suppl/filelist.txt
GSE112507	Homo sapiens	TXT	no	error_parse	no	no	2018	Mar	29	Stem Cells	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112507//suppl/filelist.txt
GSE129007	Homo sapiens	TXT	no	no	no	no	2019	Mar	28	Genomics Proteomics Bioinformatics	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129007//suppl/filelist.txt
GSE125492	Mus musculus	MTX, TSV	no	no	no	no	2019	Jan	23	Immunity	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125492//suppl/filelist.txt
