id	org	files	has_meta	has_r	usable
GSE78349	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78346	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78343	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78342	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78341	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78336	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78333	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78332	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78328	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78326	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78322	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78319	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78318	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78314	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE76579	Mus musculus; Mus musculus x Mus spretus	TXT	no	no	no
GSE74406	Mus musculus	TXT	no	no	no
GSE77705	Mus musculus	XLSX	no	no	no
GSE77107	Mus musculus	CSV, TXT	no	no	no
GSE68056	Mus musculus	TXT	no	no	no
GSE65364	Homo sapiens; Mus musculus	TXT	no	no	no
GSE75901	Mus musculus	TXT	no	no	no
GSE69101	Mus musculus	BED, BW	no	no	no
GSE77980	Mus musculus	TXT	no	no	no
GSE74533	Mus musculus; Rattus norvegicus	TXT	no	no	no
GSE76005	Mus musculus	CSV	no	no	no
GSE71585	Mus musculus	CSV	no	no	no
GSE73574	Mus musculus	TXT	no	no	no
GSE74535	Mus musculus	TXT, ZIP	no	no	no
GSE74534	Mus musculus	TXT	no	no	no
GSE66202	Mus musculus	TXT	no	no	no
GSE74923	Mus musculus	TXT	no	no	no
GSE70844	Mus musculus	XLS	no	no	no
GSE63576	Mus musculus	TXT	no	no	no
GSE75804	Mus musculus	TXT	no	no	no
GSE73861	Mus musculus	TXT	no	no	no
GSE75413	Mus musculus	TXT	no	no	no
GSE72857	Mus musculus	TXT	no	no	no
GSE61844	Homo sapiens; Mus musculus	BED, BEDGRAPH, TXT	no	no	no
GSE75111	Mus musculus	FPKM_TRACKING	no	no	no
GSE75110	Mus musculus	FPKM_TRACKING	no	no	no
GSE75109	Mus musculus	FPKM_TRACKING	no	no	no
GSE75108	Mus musculus	FPKM_TRACKING	no	no	no
GSE75107	Mus musculus	FPKM_TRACKING	no	no	no
GSE75106	Mus musculus	FPKM_TRACKING	no	no	no
GSE75105	Mus musculus	FPKM_TRACKING	no	no	no
GSE75104	Mus musculus	FPKM_TRACKING	no	no	no
GSE75103	Mus musculus	FPKM_TRACKING	no	no	no
GSE74833	Mus musculus	FPKM_TRACKING	no	no	no
GSE73382	Mus musculus	none	no	no	no
GSE73381	Mus musculus	TXT	no	no	no
GSE66931	Mus musculus	XLSX	no	no	no
GSE63796	Mus musculus	XLSX	no	no	no
GSE71982	Mus musculus	TXT	no	no	no
GSE59114	Mus musculus	XLSX	no	no	no
GSE63681	Mus musculus	TXT	no	no	no
GSE65530	Mus musculus	TXT	no	no	no
GSE65529	Mus musculus	TXT	no	no	no
GSE65528	Mus musculus	TXT	no	no	no
GSE64002	Mus musculus	CSV, TXT	no	no	no
GSE71485	Mus musculus	TXT	no	no	no
GSE62270	Mus musculus	TXT	no	no	no
GSE70930	Mus musculus	TXT	no	no	no
GSE69168	Mus musculus	TXT	no	no	no
GSE67833	Mus musculus	CSV	no	no	no
GSE71316	Mus musculus	CEL	no	no	no
GSE70764	Homo sapiens; Mus musculus	BED, TXT, WIG	no	no	no
GSE66056	Mus musculus	CEL	no	no	no
GSE66054	Mus musculus	BED, TXT	no	no	no
GSE60066	Mus musculus	BED, BEDGRAPH, BIGWIG, TXT	no	no	no
GSE67259	Homo sapiens; Mus musculus; Macaca fascicularis	TXT	no	no	no
GSE70798	Mus musculus	CSV, TXT	yes	no	yes
GSE53386	Homo sapiens; Mus musculus	TXT	no	no	no
GSE69761	Mus musculus	TXT	no	no	no
GSE60768	Mus musculus	CSV, TXT	no	no	no
GSE62050	Mus musculus	BED, TXT	no	no	no
GSE60781	Mus musculus	TXT	no	no	no
GSE61533	Mus musculus	XLS	no	no	no
GSE61288	Mus musculus	TXT	no	no	no
GSE56638	Rattus norvegicus; Mus musculus	TXT	no	no	no
GSE66693	Homo sapiens; Mus musculus	BAM, TXT	yes	no	yes
GSE65525	Mus musculus; Homo sapiens	CSV	no	no	no
GSE63472	Mus musculus	BAM, TXT	yes	no	yes
GSE63269	Homo sapiens; Mus musculus	BAM, TXT	yes	no	yes
GSE57393	Mus musculus	none	no	no	no
GSE57391	Mus musculus	TXT	no	no	no
GSE66383	Homo sapiens; Mus musculus	BEDGRAPH, BW	no	no	no
GSE68103	Homo sapiens; Mus musculus	TXT	no	no	no
GSE66734	Mus musculus	TSV	no	no	no
GSE66736	Mus musculus	BED, BEDGRAPH, TSV	no	no	no
GSE63266	Homo sapiens; Mus musculus	TXT	no	no	no
GSE63180	Mus musculus	TXT	no	no	no
GSE65633	Mus musculus	BW	no	no	no
GSE64960	Mus musculus	BIGWIG, CSV	no	no	no
GSE60361	Mus musculus	TXT, XLSX	no	no	no
GSE61470	Mus musculus	XLS	no	no	no
GSE64959	Mus musculus	TXT	no	no	no
GSE55291	Mus musculus	FPKM_TRACKING	no	no	no
GSE61628	Homo sapiens; Mus musculus	CEL, TXT	no	no	no
GSE57609	Mus musculus	TXT	no	no	no
GSE58707	Mus musculus	TXT	no	no	no
GSE62952	Mus musculus; Homo sapiens	CSV, TXT	no	no	no
GSE62535	Mus musculus	TXT	no	no	no
GSE60749	Mus musculus	CSV	no	no	no
GSE57694	Mus musculus	BW, TXT	no	no	no
GSE59739	Mus musculus	TXT	no	no	no
GSE63093	Mus musculus	TXT	no	no	no
GSE61300	Mus musculus	FPKM_TRACKING	no	no	no
GSE61346	Mus musculus	FPKM_TRACKING, GTF, TXT	no	no	no
GSE51372	Mus musculus	TXT	no	no	no
GSE60297	Mus musculus	TXT	no	no	no
GSE52564	Mus musculus	XLS	no	no	no
GSE59130	Mus musculus	TXT	no	no	no
GSE59129	Mus musculus	TXT	no	no	no
GSE59127	Mus musculus	TXT	no	no	no
GSE57249	Mus musculus	BIGWIG, TXT	no	no	no
GSE58652	synthetic construct; Homo sapiens; Mus musculus	TXT	no	no	no
GSE56446	Mus musculus	TAB	no	no	no
GSE48968	Mus musculus	TXT	no	no	no
GSE57409	Mus musculus	BED, BIGWIG, TSV, TXT	no	no	no
GSE57403	Mus musculus	TSV	no	no	no
GSE50708	Mus musculus	TXT	no	no	no
GSE50585	Mus musculus	PAIR, TXT	no	no	no
GSE47835	Mus musculus	TXT	no	no	no
GSE54695	Mus musculus	TXT	no	no	no
GSE52583	Mus musculus	FPKM_TRACKING	no	no	no
GSE54006	Mus musculus	TXT	no	no	no
GSE52525	Mus musculus	TXT	no	no	no
GSE45719	Mus musculus	TXT	no	no	no
GSE46980	Mus musculus	TAB	no	no	no
GSE53076	Mus musculus	BED, BIGWIG, TXT	no	no	no
GSE49592	Mus musculus; Rattus norvegicus	TXT	no	no	no
GSE39523	Mus musculus	BED, TSV, WIG	no	no	no
GSE39522	Mus musculus	TSV, WIG	no	no	no
GSE42706	Mus musculus	BW, XLSX	no	no	no
GSE42704	Mus musculus	TXT	no	no	no
GSE45285	Mus musculus	none	no	no	no
GSE45284	Mus musculus	TXT	no	no	no
GSE38842	Mus musculus	BEDGRAPH, TXT	no	no	no
GSE38841	Mus musculus	BIGWIG, TXT	no	no	no
GSE33693	Mus musculus	BAM, BEDGRAPH, BIGWIG, SAM, TXT	no	no	no
GSE32190	Mus musculus	BAM, BEDGRAPH, BIGWIG, SAM, TXT	no	no	no
GSE49321	Homo sapiens; Mus musculus	TXT	no	no	no
GSE44183	Mus musculus; Homo sapiens	TXT, WIG	no	no	no
GSE42564	Mus musculus	TXT	no	no	no
GSE47705	Mus musculus	TXT	no	no	no
GSE47703	Mus musculus	TXT	no	no	no
GSE41265	Mus musculus	TXT	no	no	no
GSE42268	Mus musculus	TXT	no	no	no
GSE38495	Homo sapiens; Mus musculus	BED, TXT	no	no	no
GSE38198	Mus musculus	TXT	no	no	no
GSE33979	Mus musculus	BAM	no	no	no
GSE29087	Mus musculus	MAP, TXT	no	no	no
GSE22182	Mus musculus	SRF	no	no	no
GSE21180	Mus musculus	TAB, TXT, WIG	no	no	no
GSE20187	Mus musculus	TAR, TXT	no	no	no
GSE14605	Mus musculus	SRF, TXT, WIG	no	no	no
